F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,lithoclass
0.0,0.01,0.03,0.06,0.07,0.05,0.05,0.05,0.03,0.02,0.04,0.04,0.04,0.05,0.08,0.12,0.19,0.29,0.48,1.04,2.69,5.46,9.57,14.94,19.08,16.84,15.37,8.16,3.85,1.13,0.19,0.01,78.0,zg
0.0,0.01,0.04,0.07,0.1,0.09,0.12,0.13,0.08,0.07,0.08,0.07,0.07,0.08,0.12,0.16,0.23,0.38,0.74,1.82,4.11,6.59,9.48,11.96,13.67,12.04,12.79,9.79,8.09,4.59,2.02,0.38,96.0,zg
0.0,0.01,0.05,0.1,0.13,0.09,0.1,0.1,0.08,0.07,0.1,0.1,0.1,0.14,0.28,0.47,0.84,1.52,2.73,5.5,10.71,15.04,19.18,18.8,14.42,6.41,2.58,0.31,0.02,0.0,0.0,0.0,28.0,zg
0.0,0.02,0.07,0.14,0.19,0.14,0.16,0.2,0.16,0.14,0.2,0.2,0.23,0.32,0.61,1.03,1.83,3.49,6.3,11.45,16.9,17.38,17.29,12.09,6.55,2.05,0.81,0.07,0.0,0.0,0.0,0.0,15.0,zg
0.0,0.01,0.05,0.09,0.13,0.12,0.14,0.14,0.1,0.09,0.13,0.12,0.14,0.2,0.44,0.76,1.29,1.83,2.46,3.17,4.18,5.17,7.59,11.64,15.84,15.39,15.41,8.69,3.72,0.87,0.11,0.0,37.0,zg
0.0,0.01,0.04,0.08,0.12,0.11,0.14,0.17,0.12,0.1,0.13,0.11,0.12,0.18,0.38,0.66,1.11,1.6,2.19,2.82,3.58,4.15,5.84,9.08,13.36,14.51,16.68,11.91,7.29,2.81,0.56,0.02,49.0,zg
0.0,0.01,0.09,0.22,0.3,0.2,0.24,0.29,0.25,0.26,0.39,0.37,0.4,0.55,1.23,3.14,7.39,14.86,20.91,22.24,15.84,5.92,2.62,0.97,0.61,0.35,0.25,0.09,0.01,0.0,0.0,0.0,10.0,zm
0.0,0.0,0.07,0.27,0.35,0.16,0.15,0.17,0.16,0.21,0.56,0.81,1.11,1.94,4.99,9.84,17.56,21.07,20.57,11.89,4.52,1.36,0.87,0.69,0.59,0.1,0.01,0.0,0.0,0.0,0.0,0.0,2.4,zm
0.0,0.01,0.08,0.2,0.27,0.16,0.19,0.22,0.19,0.17,0.24,0.22,0.25,0.35,0.73,1.92,4.8,11.36,18.77,22.98,20.41,9.62,4.6,1.47,0.62,0.17,0.03,0.0,0.0,0.0,0.0,0.0,11.0,zm
0.0,0.02,0.1,0.24,0.34,0.24,0.29,0.36,0.32,0.33,0.53,0.51,0.53,0.77,2.06,4.89,10.2,15.81,19.5,19.09,13.18,5.55,2.95,1.29,0.65,0.2,0.04,0.0,0.0,0.0,0.0,0.0,5.1,zm
0.0,0.01,0.05,0.11,0.14,0.07,0.07,0.08,0.08,0.09,0.14,0.13,0.13,0.17,0.32,0.61,1.21,2.32,3.64,4.76,7.19,12.34,19.64,21.65,16.65,6.06,2.18,0.15,0.01,0.0,0.0,0.0,22.0,zg
0.0,0.0,0.09,0.32,0.38,0.12,0.08,0.09,0.12,0.22,0.94,1.96,3.05,4.59,7.83,10.54,14.22,14.46,14.87,11.59,7.22,3.19,1.97,1.15,0.69,0.25,0.05,0.0,0.0,0.0,0.0,0.0,1.9,zm
0.0,0.0,0.11,0.37,0.45,0.14,0.07,0.07,0.11,0.23,1.15,2.86,4.7,7.05,11.33,13.85,16.54,14.13,12.57,7.58,3.48,1.27,0.85,0.6,0.43,0.05,0.01,0.0,0.0,0.0,0.0,0.0,1.0,zf
0.0,0.19,0.89,2.02,3.77,4.73,6.65,9.38,8.91,9.04,12.12,8.64,6.19,5.1,4.62,3.94,3.54,2.55,2.35,1.78,1.25,0.77,0.68,0.57,0.28,0.05,0.01,0.0,0.0,0.0,0.0,0.0,7.3e-05,kz
0.0,0.01,0.12,0.32,0.47,0.35,0.36,0.38,0.34,0.45,1.03,1.35,2.0,3.58,7.86,12.0,16.87,17.06,16.85,10.97,4.74,1.35,0.73,0.46,0.25,0.06,0.01,0.0,0.0,0.0,0.0,0.0,3.5,zm
0.0,0.01,0.11,0.31,0.46,0.35,0.39,0.46,0.48,0.63,1.25,1.36,1.61,2.39,4.97,8.32,13.41,16.35,18.67,15.76,8.57,2.43,1.01,0.42,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.2,zm
0.0,0.02,0.04,0.06,0.08,0.07,0.08,0.08,0.05,0.04,0.06,0.05,0.04,0.05,0.07,0.1,0.17,0.37,0.76,1.62,2.9,3.7,4.67,5.86,8.0,9.51,13.27,13.51,14.74,11.69,6.44,1.91,46.0,zg
0.0,0.0,0.11,0.34,0.42,0.21,0.22,0.27,0.29,0.44,1.42,2.14,2.73,3.68,6.02,8.23,11.54,12.99,14.61,13.31,9.95,5.06,3.04,1.49,0.88,0.37,0.21,0.03,0.0,0.0,0.0,0.0,2.0,zm
0.0,0.47,1.6,3.3,6.22,7.73,10.57,14.49,11.26,8.15,7.61,4.62,3.36,3.03,2.96,2.47,2.04,1.37,1.38,1.53,1.81,1.6,1.39,0.74,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,kz
0.0,0.42,1.45,3.16,6.4,8.25,10.36,12.56,9.5,7.86,8.99,5.87,4.02,3.2,2.74,2.23,1.99,1.66,1.85,2.03,2.07,1.49,1.12,0.66,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,kz
0.0,0.0,0.13,0.65,1.18,1.34,1.64,1.82,1.53,1.57,2.58,2.84,3.53,5.02,8.31,10.55,13.12,12.01,11.79,9.07,5.82,2.61,1.53,0.79,0.43,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0066,zm
0.0,0.01,0.03,0.04,0.06,0.04,0.04,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.04,0.07,0.12,0.24,0.43,0.76,1.19,1.55,2.73,6.21,12.24,16.15,21.08,17.91,13.13,4.72,0.94,0.05,92.0,zg
0.0,0.0,0.09,0.25,0.3,0.14,0.1,0.1,0.09,0.12,0.23,0.25,0.34,0.67,1.92,3.84,7.05,10.71,14.24,15.96,15.03,10.14,7.77,4.86,3.19,1.51,0.92,0.13,0.01,0.0,0.0,0.0,5.1,zm
0.0,0.0,0.09,0.26,0.32,0.16,0.13,0.14,0.14,0.19,0.35,0.35,0.48,0.94,2.55,4.79,8.31,11.47,14.37,15.26,13.82,9.12,6.92,4.27,2.8,1.4,0.92,0.35,0.07,0.0,0.0,0.0,5.1,zm
0.0,0.0,0.09,0.25,0.31,0.14,0.11,0.11,0.1,0.19,0.55,0.78,1.08,1.71,3.31,4.97,7.4,9.16,11.44,12.85,13.11,10.3,9.1,6.5,4.13,1.53,0.69,0.07,0.0,0.0,0.0,0.0,4.3,zm
0.0,0.02,0.1,0.24,0.38,0.35,0.31,0.23,0.16,0.16,0.24,0.22,0.26,0.43,0.98,1.71,2.87,4.01,5.62,8.29,12.36,14.17,15.9,14.02,10.09,4.36,2.24,0.26,0.02,0.0,0.0,0.0,16.0,zg
0.0,0.0,0.09,0.27,0.33,0.14,0.1,0.1,0.09,0.12,0.23,0.25,0.28,0.41,1.57,4.46,10.29,18.18,23.46,21.43,12.0,3.55,1.47,0.59,0.35,0.13,0.08,0.02,0.0,0.0,0.0,0.0,7.4,zm
0.0,0.0,0.09,0.26,0.32,0.15,0.11,0.11,0.11,0.14,0.23,0.24,0.26,0.41,1.49,4.17,9.61,17.35,22.89,21.77,13.1,4.21,1.8,0.68,0.36,0.09,0.04,0.0,0.0,0.0,0.0,0.0,6.4,zm
0.0,0.0,0.12,0.37,0.42,0.12,0.04,0.08,0.15,0.32,0.82,1.39,2.48,4.28,8.08,11.06,14.68,14.56,14.83,11.56,7.34,3.34,2.06,1.13,0.67,0.08,0.01,0.0,0.0,0.0,0.0,0.0,1.9,zm
0.0,0.0,0.16,0.45,0.52,0.17,0.07,0.11,0.23,0.51,1.42,2.49,4.23,6.82,11.4,13.66,15.9,13.49,12.28,7.99,4.18,1.66,1.06,0.71,0.39,0.09,0.01,0.0,0.0,0.0,0.0,0.0,1.1,zf
0.0,0.0,0.13,0.36,0.43,0.18,0.13,0.15,0.19,0.37,1.09,1.55,2.08,3.08,5.68,8.61,13.16,15.72,17.55,14.63,8.84,3.29,1.65,0.73,0.37,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.8,zm
0.0,0.0,0.12,0.35,0.43,0.21,0.14,0.17,0.21,0.37,0.93,1.12,1.36,2.13,4.97,9.06,15.44,18.21,19.32,13.93,6.9,2.32,1.25,0.68,0.31,0.05,0.01,0.0,0.0,0.0,0.0,0.0,3.3,zm
0.0,0.0,0.12,0.39,0.49,0.21,0.17,0.27,0.42,0.64,1.33,1.47,2.16,4.47,11.95,18.82,24.39,18.17,11.06,2.73,0.08,0.0,0.02,0.18,0.38,0.1,0.01,0.0,0.0,0.0,0.0,0.0,1.1,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13551,0.191669,0.338021,0.34543,0.357064,0.490821,0.906765,1.476979,2.279112,2.695462,3.627745,5.823849,10.534665,15.417831,19.265851,17.629314,11.217307,4.2857,1.843632,0.978272,0.159,0.0,0.0,0.0,8.9,zg
0.0,0.0,0.0,0.386084,0.106597,0.0,0.0,0.0,0.070468,0.141207,0.05339,0.2906,0.354783,0.420605,1.023247,2.89309,7.645514,11.936039,16.434583,17.427458,15.307893,10.153971,6.842155,3.418021,0.963833,0.571953,1.275426,0.96133,0.131793,0.0,0.311706,0.878256,5.4,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118515,0.211749,0.240364,0.501099,1.612868,4.696732,8.233534,12.13061,13.920727,13.773145,11.102054,10.056917,8.234584,6.082358,4.0185,3.393933,1.523294,0.149017,0.0,0.0,0.0,3.9,zm
0.0,0.0,0.0,0.0,0.116923,0.392442,0.57723,0.697111,0.56403,0.672041,1.111991,1.496125,2.549635,4.221835,7.048701,8.932315,10.802793,11.066014,12.564452,12.720741,11.36327,7.519965,4.431688,1.144388,0.006309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,zm
0.0,0.0,0.361503,2.582957,2.436372,5.289966,8.651047,11.719459,8.644325,7.048689,8.737112,5.960479,4.070932,3.428048,3.485031,2.771494,2.047663,1.458948,1.646428,1.607919,1.529272,1.512923,1.629281,1.441745,1.406157,1.677961,2.533477,2.485076,2.187609,1.169701,0.391717,0.086708,0.00018,v
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134885,0.280929,0.465251,0.897172,1.618217,3.24269,5.267611,8.660107,12.504062,16.421732,16.029469,14.862686,9.810122,4.843003,1.983753,2.076367,0.869203,0.032743,0.0,0.0,0.0,4.5,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015589,0.39822,0.81962,1.115065,1.449984,2.115855,2.805927,4.250729,5.708984,8.300758,11.112211,14.267302,14.294992,13.69034,9.903316,5.014144,1.812478,1.500765,1.181132,0.242587,0.0,0.0,0.0,4.7,zm
0.0,0.0,0.0,0.522332,0.01824,0.0,0.0,0.0,0.0,0.013893,0.329582,0.766073,1.331492,2.158545,3.783988,5.448723,7.724462,8.833594,10.656188,11.779856,12.596449,10.89709,9.213944,5.726923,2.449562,1.277305,1.772171,1.075591,0.097878,0.0,0.472917,1.0532,2.1,zm
0.0,0.0,0.0,0.0,0.0,0.062184,0.371756,0.390751,0.305419,0.338563,1.305046,2.521007,3.269357,4.22122,6.169826,7.707097,9.750926,10.098762,10.922059,10.492604,9.721447,7.674781,6.232957,3.852269,1.80055,1.065111,1.162244,0.49783,0.066236,0.0,0.0,0.0,1.2,zm
0.0,0.0,1.7,2.92,5.87,13.22,24.08,29.7,12.32,3.89,2.19,0.91,0.21,0.05,0.11,0.15,0.15,0.1,0.29,0.59,0.72,0.56,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,v
0.0,0.0,0.0,0.0,0.148435,0.463988,0.695833,0.938558,0.848007,0.744649,2.322314,4.512512,5.566623,6.646263,8.893916,10.274483,12.197863,11.838577,11.652698,9.458386,6.675435,3.788049,2.163003,0.170408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,zm
0.0,0.0,0.0,0.0,0.118795,0.410831,0.6555,0.80447,0.560421,0.408798,1.830379,3.325511,3.806326,4.393919,5.92621,7.319266,9.93946,11.400829,13.31977,12.989174,10.898976,6.850187,3.940657,1.090552,0.009968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.272606,0.37171,0.220205,0.206067,0.611823,1.336444,2.264707,3.625601,6.215737,8.652127,11.756357,12.718925,13.990617,13.107582,10.779166,6.728363,3.845502,0.803413,0.0,0.0,0.0,0.0,0.0,0.050345,1.072202,1.388118,1.7,zm
0.0,0.0,0.0,0.0,0.097857,0.09931,0.360788,0.388578,0.331776,0.367206,1.850845,4.021343,4.934417,5.799821,7.831677,9.51744,12.080637,12.244116,12.231048,10.018918,7.258421,4.402629,2.694886,0.862456,0.02264,0.297721,0.761315,0.52572,0.105236,0.0,0.293206,0.599994,1.9,zm
0.0,0.0,0.0,0.39541,0.113065,0.0,0.0,0.0,0.0,0.0,0.060887,0.415903,0.585486,0.658327,1.05638,2.36511,6.419262,10.669031,15.802542,18.122627,17.224421,11.90634,7.660454,2.964399,0.115364,0.026537,0.789672,1.197196,0.352509,0.0,0.394281,0.704795,3.5,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166383,0.16217,0.691498,1.744376,2.330041,2.977036,4.496262,6.58008,10.65686,13.505499,16.202058,15.575646,12.500755,7.334112,3.905712,1.155022,0.016493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140868,0.655859,1.418016,2.044589,2.592092,3.894976,6.022289,10.353515,13.369273,16.021305,15.471,12.564209,7.484225,4.161004,1.390365,0.163795,0.545842,1.042521,0.606825,0.057431,0.0,0.0,0.0,2.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165542,0.496479,0.622804,0.704761,1.248474,2.818611,7.123784,11.329974,16.21359,17.948589,16.191476,10.47793,6.527302,3.104888,1.298972,1.269811,1.492356,0.863168,0.101486,0.0,0.0,0.0,3.8,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143249,0.171398,0.735037,1.494046,1.826528,2.089241,3.039025,5.049975,9.612674,13.210594,16.22325,15.668017,12.577447,7.430765,4.25871,1.811952,0.865913,1.192529,1.588587,0.89059,0.120473,0.0,0.0,0.0,2.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015571,0.374486,0.679318,0.866623,1.244753,2.560224,5.144885,9.883011,13.323118,16.525782,16.650267,14.203819,8.859644,5.12347,1.843181,0.293498,0.60595,1.16585,0.556555,0.079994,0.0,0.0,0.0,3.2,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221429,0.590665,0.78123,1.157619,2.424067,4.891545,9.524034,13.127513,16.636039,17.059864,14.723507,9.210265,5.321974,1.909562,0.184092,0.373292,0.981787,0.756743,0.124775,0.0,0.0,0.0,3.3,zm
0.0,0.0,0.0,0.0,0.0,0.295379,0.815208,0.732716,0.629212,0.579008,0.797838,0.893264,0.990873,1.110618,1.387465,1.81974,3.69769,6.787951,11.826694,16.299594,17.980917,13.607857,8.617643,4.279719,1.720876,1.537477,1.920228,1.392031,0.280002,0.0,0.0,0.0,6.1,zm
0.0,0.0,0.0,0.0,0.0,0.814822,1.967895,1.804394,1.392663,1.372172,1.839356,1.603221,1.858011,2.418498,3.663155,4.872908,6.562562,7.037186,8.127548,9.328334,11.058191,10.329656,9.031424,5.848961,2.756756,1.242886,1.324221,1.025798,0.266306,0.168254,1.064753,1.220069,0.13,zm
0.0,0.0,0.0,0.0,0.0,0.266021,0.775162,0.803162,0.720425,0.626803,1.149182,1.122792,1.174769,1.467922,2.100124,2.723532,4.223892,5.911215,8.787545,11.47931,13.186909,11.085005,9.166098,6.823634,5.505655,4.412865,4.040534,2.088319,0.359124,0.0,0.0,0.0,2.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.457943,0.111549,0.274847,0.197767,0.277364,0.244016,0.210296,0.241204,0.360208,0.498378,0.97465,2.028047,4.572808,8.91959,15.043303,17.746201,18.766771,15.24861,8.737232,3.248664,1.48455,0.356003,0.0,0.0,0.0,0.0,10.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021861,0.113488,0.207944,0.473932,0.885542,1.660836,2.865433,4.854569,6.655011,9.476122,12.113566,14.139283,12.744519,13.297001,10.227144,8.405873,1.820714,0.037162,0.0,12.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.222172,0.031209,0.169277,0.014808,0.317095,0.132502,0.031038,0.299731,0.633916,0.528463,0.203955,1.385247,6.78207,16.996931,26.40391,23.836781,16.595865,5.241246,0.173784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,zm
0.0,0.0,0.18531,1.630375,1.197752,2.406251,3.641514,6.803031,7.559951,6.406556,5.897846,3.095211,2.122901,2.229284,3.272365,4.262,5.602483,6.018794,6.975451,7.284412,7.047355,5.48243,4.356203,2.869851,1.676321,1.051907,0.747263,0.177181,0.0,0.0,0.0,0.0,0.0003,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081825,0.105191,0.093688,0.117206,0.215044,0.491315,0.910129,1.938724,4.20369,8.757455,12.993339,17.308757,18.025921,15.125532,9.229979,6.423823,3.276459,0.701923,0.0,0.0,0.0,16.0,zg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081271,0.162606,0.019681,0.01987,0.123643,0.202958,0.308348,0.571804,1.045438,2.408093,5.710471,11.543609,16.837471,20.19212,18.384503,11.97849,5.29279,2.986982,1.716458,0.413393,0.0,0.0,0.0,13.0,zg
0.0,0.0,0.459127,2.806017,2.863247,6.325016,11.640474,19.139362,17.395212,14.136563,12.709807,5.44294,2.329531,1.407118,1.462343,1.207325,0.663251,0.012666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,kz
0.0,0.0,0.493984,3.165274,2.348772,5.045704,9.686903,18.544371,18.683403,16.006092,14.197646,5.946162,2.511539,1.359468,1.096547,0.682416,0.222373,0.009344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6e-05,kz
0.0,0.0,0.547909,3.373866,2.296478,4.800265,8.785549,15.307552,13.958008,11.914653,12.11511,6.357172,3.639066,2.896751,3.190643,2.892773,2.29947,1.41973,1.308283,1.229594,0.92191,0.548336,0.180083,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202699,0.398785,0.617346,1.127489,1.915669,3.079867,5.25827,7.113659,9.025846,8.990907,9.55663,9.609523,9.613334,7.967275,6.836723,5.233548,4.144183,3.509032,3.314163,2.030131,0.454921,0.0,0.0,0.0,1.8,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015569,0.422209,0.751002,1.41958,2.894125,5.91859,8.985562,12.445599,13.144068,13.968295,12.989179,11.076125,7.309757,4.415566,1.515739,0.051183,0.393651,1.005017,1.0108,0.268383,0.0,0.0,0.0,2.2,zm
0.0,0.0,0.195399,1.552995,1.185676,2.391365,3.665309,6.684132,7.134527,5.613182,4.862723,2.58235,1.843561,2.047997,3.188651,4.273137,5.53579,5.772634,6.599499,6.974859,6.965748,5.549653,4.370416,2.852067,1.967522,1.790369,1.961499,1.485988,0.876768,0.076185,0.0,0.0,6.3e-05,kz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315301,1.110001,1.701047,2.131704,2.694969,3.022193,4.158365,5.506516,8.165996,11.061287,13.785873,12.944392,11.658834,8.484773,5.24458,3.017244,2.633568,1.911018,0.452339,0.0,0.0,0.0,3.2,zm
0.0,0.0,0.0,0.0,0.0,0.175612,0.30028,0.0,0.076148,0.458156,0.881196,1.552922,2.628907,3.587394,4.638421,4.639833,4.883817,4.813677,5.733191,7.021905,8.988972,9.366659,9.674287,8.582105,7.088598,5.206841,4.678899,3.123503,1.748364,0.150315,0.0,0.0,1.0,zg
0.0,0.0,0.0,0.0,0.0,0.220346,0.344557,0.500167,0.087204,0.440209,1.194239,1.51908,3.719229,7.334072,15.160916,20.193391,21.615178,14.671097,7.791813,2.49714,0.654727,1.193977,0.81929,0.043367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172476,0.287187,0.245598,0.951583,1.542923,2.522216,5.059591,9.958255,15.5227,19.424639,16.478619,12.185224,6.894557,3.162161,1.677062,0.917135,0.098965,0.007511,0.437244,1.061065,1.054983,0.338308,0.0,0.0,0.0,2.3,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170801,0.247091,0.347543,0.595076,1.226397,2.576936,5.340296,7.746324,9.607543,9.437442,10.964688,12.849211,13.885104,10.473455,6.681316,2.679928,0.772512,1.161749,1.802425,1.217305,0.216857,0.0,0.0,0.0,3.5,zm
0.0,0.0,0.0,0.0,0.0,0.166589,0.315966,0.420698,0.278508,0.432938,0.941289,1.931761,4.998881,9.132191,16.595613,19.193729,17.911034,10.9885,6.513149,3.737208,2.977811,2.29364,1.11703,0.053464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zf
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077717,0.221865,0.428632,0.762831,1.589778,4.367484,8.308847,14.069664,16.521913,16.313834,11.929837,9.283468,6.854146,5.045815,2.967166,1.207199,0.049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zf
0.0,0.0,0.0,0.0,0.943315,2.304296,3.641251,6.473051,6.727243,5.211325,4.607008,2.677192,2.1238,2.435678,3.701335,4.900015,6.476958,6.929953,7.866884,7.936831,7.343569,5.510201,4.372397,3.066443,2.096159,1.433921,0.991878,0.229299,0.0,0.0,0.0,0.0,1.8e-05,zm
0.0,0.0,0.0,0.0,0.0,0.445003,1.050301,0.983665,0.740501,0.630248,1.172741,1.991683,2.561708,3.461405,5.564788,7.709256,10.563374,11.564103,12.861067,12.012924,9.796349,6.319852,4.187058,2.096126,0.759698,0.987274,1.474669,0.930039,0.136167,0.0,0.0,0.0,0.017,zm
0.0,0.0,0.0,0.0,0.0,1.828154,1.970741,2.732244,2.423406,2.244146,3.335422,3.094711,2.742515,2.756749,3.564935,5.058507,8.560032,11.12331,13.373822,12.893538,10.408183,6.092869,3.266549,0.982217,0.030404,0.505227,0.785973,0.226345,0.0,0.0,0.0,0.0,0.0289999999999999,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054515,0.385522,0.622612,0.858506,1.791177,4.042455,9.167464,13.342478,17.504095,17.998374,15.248975,9.2326,5.101155,1.719858,0.253214,0.627804,1.206903,0.756979,0.085314,0.0,0.0,0.0,4.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099967,0.616009,0.901479,1.118487,1.949016,3.933513,8.716059,12.764218,16.98768,17.740143,15.261361,9.406127,5.375077,2.069454,0.616467,0.810864,1.150994,0.446585,0.036501,0.0,0.0,0.0,3.4,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.611659,0.110763,0.294056,0.348633,0.68108,1.25173,1.541746,1.5935,1.91754,3.019803,7.218128,11.696664,16.910453,18.509374,16.190773,9.230797,5.051528,1.347366,0.042125,0.536367,1.202357,0.605329,0.088229,0.0,0.0,0.0,1.0,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.504127,0.20564,0.320323,0.261304,0.992609,2.201563,2.719409,3.005253,3.939089,5.709262,9.923744,12.998376,15.513901,14.688371,11.696962,7.002977,4.068374,1.551632,0.354079,0.632797,1.043913,0.602649,0.063642,0.0,0.0,0.0,1.3,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207008,0.219991,1.028947,2.538951,3.262296,3.654985,4.232684,4.452743,6.22918,8.407024,11.556954,13.028333,12.640028,9.328472,6.86772,4.355732,2.725338,2.045476,1.603282,1.252481,0.362375,0.0,0.0,0.0,1.2,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095597,0.491799,1.46126,2.115509,2.521111,3.371032,4.794493,8.423166,11.675022,15.041623,15.521444,13.58449,8.850338,5.512637,2.559684,1.015107,1.198508,1.054034,0.60091,0.112236,0.0,0.0,0.0,1.7,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042274,0.233727,0.370286,0.517506,1.757111,4.726604,10.12605,15.911416,19.631584,16.385528,12.405302,7.395025,4.123465,2.562495,2.05376,1.447424,0.310443,0.0,0.0,0.0,6.4,zm
0.0,0.0,0.0,0.0,0.0,0.223091,0.642795,0.391172,0.444982,0.36636,0.835235,1.278876,1.364774,1.507753,2.322508,4.151168,9.096763,13.72024,18.549169,18.912507,14.632689,7.913114,3.413175,0.23363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.387155,0.026873,0.300766,0.289141,1.441101,3.741559,4.874249,5.696129,7.332983,8.406773,10.3424,10.665444,11.633917,11.366227,9.987206,6.449785,3.671162,1.11362,0.032467,0.488041,1.063967,0.628654,0.060382,0.0,0.0,0.0,1.3,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075587,0.245314,0.224245,0.622202,0.786015,0.943911,1.537707,3.19076,5.42955,8.432323,10.052877,12.858593,15.475157,16.878328,13.007986,7.492655,2.714674,0.032115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074533,0.0,0.0,0.0,0.127928,0.228065,0.2943,0.538164,1.019492,2.464614,5.019731,9.908257,15.917931,20.279582,17.316235,13.053003,6.599118,2.802864,1.460777,1.678245,1.046093,0.171069,0.0,0.0,0.0,3.2,zm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107756,0.410657,0.204548,0.844871,1.802127,2.378019,3.352349,6.285703,10.978225,17.760169,19.382645,17.980716,11.40682,5.48383,1.450251,0.171314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zm
0.0,0.0,0.133144,0.642408,0.979063,2.704586,4.11227,4.196672,2.776835,2.119263,2.272174,1.474803,1.119999,1.240364,1.853516,2.389385,3.097655,3.466966,4.647372,6.118082,7.706269,7.620189,7.649663,6.846475,6.123303,4.742976,4.11726,2.27104,1.399002,1.39429,2.539408,2.24557,0.4,kz
