,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,soil_class
2915,0.0,0.0,0.0,0.0,0.15,0.47000000000000003,0.77,0.9,0.54,0.68,1.09,2.27,5.38,10.49,17.2,19.45,17.52,10.64,6.2700000000000005,2.94,1.5,1.19,0.54,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074459969652965,zs1
2916,0.0,0.0,0.0,0.0,0.14,0.47000000000000003,0.81,0.99,0.56,0.68,1.18,2.41,5.7700000000000005,11.31,18.44,20.35,17.43,9.58,4.96,1.94,1.02,1.18,0.75,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231683076718982,zs1
2917,0.0,0.0,0.0,0.4,3.2800000000000002,6.3,11.43,15.13,9.83,7.17,8.23,5.2700000000000005,3.56,3.16,3.47,2.79,1.8,1.28,1.98,2.41,2.1,1.6500000000000001,1.6500000000000001,1.75,1.75,1.51,1.26,0.6900000000000001,0.15,0.0,0.0,0.0,6.40876664716239e-05,ks4
2918,0.0,0.0,0.0,0.0,0.37,0.8,1.19,1.45,0.98,1.36,2.97,7.23,12.49,16.96,21.23,16.830000000000002,9.09,2.48,1.27,1.31,1.01,0.84,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217192524518838,zs2
2919,0.0,1.09,2.55,4.03,8.33,10.8,12.71,14.2,13.25,13.12,10.66,3.76,1.61,1.14,1.1,0.9,0.57,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020733602052066497,ks2
2920,0.0,1.0,2.51,4.45,9.99,13.71,15.59,14.77,9.04,6.04,5.3,2.96,1.99,1.82,2.06,2.05,2.05,1.52,1.38,0.97,0.53,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021681868758087358,ks2
2921,0.0,1.13,2.92,5.54,12.99,18.64,21.36,17.16,7.78,4.12,3.21,1.41,0.72,0.63,0.79,0.75,0.58,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009592065613041297,ks1
2922,0.0,0.0,0.0,1.01,7.88,11.16,15.58,17.42,11.39,8.55,9.09,5.22,3.09,2.4,2.33,1.54,0.6,0.21,0.67,0.9,0.58,0.33,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010919788935759224,ks2
2923,0.0,0.0,0.0,0.46,3.5300000000000002,4.76,7.16,10.290000000000001,8.84,7.99,10.03,6.9,5.25,5.09,5.7,4.63,3.0,1.8800000000000001,2.4,2.7,2.25,1.58,1.17,0.93,0.9400000000000001,1.12,0.96,0.37,0.08,0.0,0.0,0.0,0.0008167342408190991,ks4
2924,0.0,0.0,0.12,0.56,0.61,0.89,1.3,1.77,1.6400000000000001,1.6600000000000001,2.29,1.97,1.99,2.57,4.25,6.36,9.73,11.65,13.68,13.27,11.06,6.93,4.0600000000000005,1.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003894360355840965,zs2
2925,0.0,0.0,0.12,0.6,0.91,1.67,2.5,2.56,1.68,1.59,2.27,2.58,4.07,6.72,11.22,13.64,14.33,11.32,9.18,6.25,3.73,1.95,0.9400000000000001,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298995039558242,zk
2926,0.0,0.0,0.05,0.56,0.96,1.02,1.34,1.92,1.86,2.12,3.71,3.48,3.25,3.56,4.95,6.3500000000000005,8.67,9.84,11.43,11.16,9.3,5.62,3.98,2.2600000000000002,1.41,0.68,0.4,0.12,0.02,0.0,0.0,0.0,0.085536,zs2
2927,0.0,0.0,0.13,0.66,1.1300000000000001,1.1500000000000001,1.4000000000000001,1.9000000000000001,1.86,2.19,3.89,3.61,3.3200000000000003,3.58,4.93,6.3,8.56,9.61,11.08,10.74,8.92,5.45,3.97,2.42,1.6400000000000001,0.87,0.53,0.16,0.02,0.0,0.0,0.0,0.006005125052264336,zs3
2928,0.0,0.01,0.12,0.35000000000000003,0.52,0.42,0.47000000000000003,0.5700000000000001,0.52,0.61,1.23,1.36,1.53,2.06,3.7,5.72,8.91,11.24,13.63,13.96,12.16,7.640000000000001,5.53,3.19,2.02,1.03,0.68,0.23,0.13,0.14,0.21,0.12,0.457133297495294,zs1
2929,0.0,0.01,0.09,0.23,0.31,0.2,0.21,0.25,0.22,0.24,0.4,0.4,0.46,0.6900000000000001,1.6600000000000001,3.43,6.7,11.14,15.41,17.990000000000002,16.94,10.21,6.5200000000000005,3.09,1.76,0.8300000000000001,0.52,0.08,0.01,0.0,0.0,0.0,1.2655603979179952,zs1
2930,0.0,0.01,0.11,0.28,0.42,0.36,0.38,0.41000000000000003,0.3,0.33,0.62,0.5700000000000001,0.55,0.6900000000000001,1.48,3.16,6.5200000000000005,11.450000000000001,16.35,19.52,18.0,9.71,5.01,1.6300000000000001,0.8,0.43,0.33,0.07,0.02,0.1,0.23,0.17,0.5879342575244685,zs1
2931,0.0,0.02,0.08,0.18,0.27,0.24,0.27,0.33,0.25,0.25,0.4,0.39,0.38,0.43,0.59,0.86,1.54,3.8200000000000003,8.06,15.67,21.56,19.66,15.66,6.69,2.08,0.28,0.05,0.0,0.0,0.0,0.0,0.0,15.00682899729883,zs1
2932,0.0,0.02,0.08,0.17,0.26,0.25,0.29,0.33,0.24,0.23,0.37,0.35000000000000003,0.35000000000000003,0.42,0.67,1.11,2.04,4.14,7.5,12.99,18.0,17.78,16.7,10.09,4.34,0.97,0.3,0.02,0.0,0.0,0.0,0.0,11.82430078225999,zs1
2933,0.0,0.0,0.05,0.56,0.91,0.79,0.8200000000000001,0.86,0.74,0.97,2.58,5.26,8.96,13.33,18.71,18.6,15.92,6.33,2.84,0.63,0.15,0.06,0.18,0.45,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.8341903356009721,zs2
2934,0.0,0.02,0.05,0.1,0.14,0.11,0.12,0.14,0.09,0.08,0.12,0.12,0.13,0.18,0.33,0.52,0.8300000000000001,1.27,2.11,4.37,9.21,13.790000000000001,18.17,19.06,16.12,8.01,3.9,0.79,0.1,0.0,0.0,0.0,23.193763826008485,zs1
2935,0.0,0.0,0.05,0.54,0.88,0.74,0.72,0.77,0.62,0.81,1.96,3.81,7.0,11.51,18.04,19.47,18.72,8.68,3.92,0.68,0.02,0.02,0.12,0.35000000000000003,0.36,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.33698813565171476,zs2
2936,0.0,0.0,0.05,0.55,1.05,1.43,2.35,4.5600000000000005,5.37,5.79,8.15,7.3100000000000005,7.45,8.75,11.290000000000001,11.23,10.3,5.49,3.48,1.5,0.78,0.54,0.68,0.85,0.89,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0123437154253248,zs4
2937,0.0,0.18,0.75,1.81,3.5,3.99,5.38,7.6000000000000005,6.82,5.66,6.46,4.65,3.77,3.86,5.17,6.5,8.61,8.55,8.040000000000001,4.67,1.67,0.41000000000000003,0.41000000000000003,0.38,0.36,0.27,0.26,0.17,0.1,0.01,0.0,0.0,7.758609992340481e-05,kz2
2938,0.0,0.68,2.27,4.8,9.72,13.42,17.240000000000002,16.82,10.66,8.05,7.92,3.8200000000000003,1.8,1.08,0.78,0.55,0.36,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5026964108912e-05,ks2
2939,0.0,0.29,1.18,2.56,4.82,6.16,7.75,9.48,8.06,8.43,13.11,10.05,7.0600000000000005,5.26,3.81,2.58,1.75,1.0,0.93,0.88,0.87,0.8,0.9400000000000001,1.01,0.77,0.37,0.09,0.0,0.0,0.0,0.0,0.0,6.14619866119968e-06,ks4
2940,0.0,0.0,0.27,0.97,1.62,1.61,1.86,2.38,2.61,4.18,12.14,14.71,14.39,13.84,12.33,8.370000000000001,4.51,1.28,0.74,0.41000000000000003,0.24,0.16,0.25,0.47000000000000003,0.43,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.010238123662631781,zs4
2941,0.0,0.0,0.25,0.93,1.56,1.53,1.74,2.21,2.32,3.45,9.950000000000001,13.09,13.950000000000001,14.52,14.32,10.55,6.17,1.6,0.71,0.23,0.07,0.01,0.08,0.24,0.49,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.014221327319636401,zs4
2942,0.0,0.0,0.28,1.0,1.72,1.79,2.06,2.54,2.5,3.44,9.040000000000001,11.66,12.61,13.52,14.05,11.08,7.33,2.34,1.11,0.38,0.15,0.07,0.13,0.33,0.65,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.02017664114585361,zs4
2943,0.0,0.49,1.8,3.7800000000000002,7.61,11.06,15.48,18.77,12.23,7.78,6.42,3.06,1.71,1.43,1.6300000000000001,1.6300000000000001,1.52,0.91,0.77,0.58,0.43,0.32,0.31,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59077288595776e-06,ks2
2944,0.0,0.56,2.05,4.25,8.47,11.99,16.4,18.29,10.47,5.94,4.69,2.31,1.43,1.4000000000000001,1.85,1.8800000000000001,1.6400000000000001,0.8200000000000001,0.64,0.43,0.34,0.38,0.65,1.09,1.1300000000000001,0.72,0.18,0.01,0.0,0.0,0.0,0.0,9.935621657337599e-06,ks2
2945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.56,0.86,1.42,3.42,8.39,15.24,21.45,21.84,15.36,6.29,2.7600000000000002,1.81,0.4,0.0,0.0,0.0,15.843422489816266,zs1
2946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.21,0.22,0.32,0.5700000000000001,0.78,1.0,1.17,2.07,4.34,8.9,12.75,16.330000000000002,16.43,13.27,8.03,6.59,4.8,2.05,0.01,0.0,0.0,27.03757283487614,zs1
2947,0.0,0.0,0.6900000000000001,2.7800000000000002,3.66,6.47,9.82,15.35,15.8,15.33,15.530000000000001,6.87,3.12,1.96,1.6600000000000001,0.91,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3974779170193306e-05,ks4
2948,0.0,0.61,1.19,1.94,6.27,12.43,14.81,15.49,12.6,9.94,9.72,5.3,3.06,2.2,1.77,1.31,0.89,0.31,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006380116882963324,ks2
2949,0.0,0.0,0.12,1.1400000000000001,1.2,2.87,4.69,7.84,7.09,5.2700000000000005,4.58,2.57,2.22,2.92,4.82,6.5200000000000005,8.46,8.63,8.88,7.6000000000000005,5.76,3.59,2.21,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031789554408788077,kz3
2950,0.0,0.0,0.0,0.0,0.46,1.44,2.7,4.23,3.65,2.96,3.21,2.57,3.04,4.59,7.91,10.700000000000001,13.120000000000001,11.99,10.66,7.65,4.84,2.65,1.41,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018515920643824624,zs3
2951,0.0,0.0,0.0,0.0,0.26,0.85,1.35,1.59,1.08,0.91,1.07,0.87,0.99,1.3,2.0300000000000002,3.2,6.93,11.31,17.09,19.28,16.7,8.71,4.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8838229051349895,zs1
2952,0.0,0.0,0.0,0.0,0.13,0.41000000000000003,0.72,0.87,0.49,0.59,0.8200000000000001,1.81,5.0200000000000005,10.43,17.490000000000002,19.86,17.66,10.39,5.97,2.97,1.9000000000000001,1.6300000000000001,0.81,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274611952234217,zs1
2953,0.0,0.0,0.0,0.0,0.13,0.58,1.01,1.2,0.81,0.6,0.8200000000000001,0.86,0.8200000000000001,1.22,3.02,7.16,13.24,17.1,18.92,15.950000000000001,10.06,4.68,1.7,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552058339190294,zs1
2954,0.0,0.0,0.0,0.0,0.13,0.55,0.92,1.1,0.73,0.52,0.6900000000000001,0.75,0.72,1.1,2.84,6.97,13.05,17.07,19.24,16.66,10.73,4.89,1.32,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.876206485980357,zs1
2955,0.0,0.0,1.04,2.0100000000000002,3.96,8.74,15.74,20.740000000000002,9.61,4.51,4.26,3.0700000000000003,2.6,2.91,3.59,2.87,1.59,0.76,1.27,2.19,2.93,2.63,1.82,0.73,0.11,0.19,0.13,0.0,0.0,0.0,0.0,0.0,1.925275392208712e-05,ks3
2956,0.0,0.68,1.41,2.24,5.98,9.35,11.48,12.85,9.27,7.0,7.43,4.97,3.73,3.43,3.69,3.59,3.68,2.95,2.75,1.97,1.09,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.155864661931797e-05,ks3
2957,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.37,0.26,0.19,0.33,0.49,0.64,0.8300000000000001,1.25,1.95,3.98,6.88,11.5,15.780000000000001,18.400000000000002,15.13,11.43,5.63,1.95,0.74,0.81,1.12,0.22,0.0,0.0,0.0,6.30271817975516,zs1
2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.17,0.32,0.52,0.96,1.8,4.11,8.61,15.120000000000001,18.73,19.73,15.780000000000001,8.47,2.69,1.31,1.29,0.27,0.0,0.0,0.0,11.868636905185735,zs1
2959,0.0,0.01,0.08,0.18,0.21,0.08,0.05,0.04,0.04,0.06,0.16,0.22,0.32,0.59,1.64,3.29,6.15,9.73,13.48,15.98,15.67,10.95,8.62,5.6,3.82,1.86,0.95,0.19,0.02,0.0,0.0,0.0,7.259224980390687,zs1
2960,0.0,0.01,0.09,0.2,0.23,0.09,0.06,0.05,0.05,0.07,0.18,0.26,0.39,0.71,1.89,3.74,6.94,10.78,14.72,16.84,15.84,10.38,7.61,4.42,2.67,1.11,0.59,0.07,0.01,0.0,0.0,0.0,7.713762015732534,zs1
2961,0.0,0.01,0.08,0.19,0.22,0.09,0.06,0.05,0.05,0.07,0.17,0.26,0.38,0.7,1.94,3.88,7.22,11.09,14.94,16.74,15.39,9.92,7.32,4.41,2.79,1.23,0.69,0.09,0.01,0.0,0.0,0.0,7.580660511162195,zs1
2962,0.0,0.01,0.09,0.2,0.23,0.09,0.06,0.05,0.06,0.09,0.2,0.26,0.35,0.67,2.02,4.23,8.08,12.51,16.5,17.46,14.83,8.79,6.17,3.55,2.12,0.85,0.45,0.06,0.0,0.0,0.0,0.0,6.830819628979649,zs1
2963,0.0,0.01,0.09,0.2,0.24,0.1,0.09,0.08,0.09,0.11,0.22,0.25,0.31,0.58,1.78,3.83,7.46,12.0,16.35,18.0,15.94,9.6,6.59,3.55,1.9,0.49,0.13,0.01,0.0,0.0,0.0,0.0,6.918741938173426,zs1
2964,0.0,0.01,0.08,0.19,0.22,0.1,0.1,0.12,0.1,0.09,0.16,0.23,0.34,0.59,1.51,3.22,6.45,11.25,16.36,19.67,18.3,10.55,6.31,2.59,1.11,0.29,0.05,0.0,0.0,0.0,0.0,0.0,8.44128481615433,zs1
2965,0.0,0.01,0.08,0.18,0.21,0.09,0.1,0.12,0.11,0.11,0.18,0.19,0.25,0.46,1.41,3.14,6.35,11.04,15.93,19.07,17.75,10.72,6.96,3.31,1.63,0.51,0.1,0.0,0.0,0.0,0.0,0.0,9.282796826434526,zs1
2966,0.0,0.01,0.08,0.2,0.24,0.11,0.08,0.06,0.06,0.08,0.23,0.34,0.5,0.88,2.17,4.1,7.39,11.0,14.6,16.15,15.0,9.89,7.42,4.47,2.81,1.28,0.67,0.16,0.02,0.0,0.0,0.0,5.027347843863181,zs1
2967,0.0,0.01,0.09,0.2,0.24,0.11,0.08,0.07,0.08,0.13,0.34,0.5,0.73,1.24,2.67,4.38,7.1,9.72,12.62,14.21,14.02,10.32,8.64,5.96,3.99,1.7,0.79,0.07,0.0,0.0,0.0,0.0,6.78715206044483,zs1
2968,0.0,0.01,0.08,0.2,0.24,0.09,0.06,0.05,0.05,0.09,0.24,0.35,0.53,0.98,2.42,4.41,7.67,10.9,14.08,15.19,13.95,9.41,7.41,4.91,3.42,1.8,1.13,0.28,0.06,0.01,0.0,0.0,4.152481878856506,zs1
2969,0.0,0.01,0.08,0.19,0.22,0.08,0.05,0.04,0.04,0.06,0.15,0.22,0.33,0.64,1.86,3.85,7.34,11.62,15.83,17.85,15.99,9.7,6.67,3.65,2.16,0.88,0.45,0.05,0.0,0.0,0.0,0.0,6.757597395859175,zs1
2970,0.0,0.01,0.08,0.2,0.22,0.07,0.04,0.03,0.05,0.09,0.22,0.29,0.44,0.87,2.35,4.47,8.01,11.98,15.89,17.43,15.34,9.12,6.16,3.31,1.96,0.83,0.47,0.07,0.01,0.0,0.0,0.0,7.416918825323037,zs1
2971,0.0,0.01,0.08,0.2,0.22,0.07,0.05,0.04,0.05,0.08,0.21,0.28,0.42,0.83,2.28,4.39,7.94,11.96,15.95,17.55,15.43,9.17,6.21,3.35,1.98,0.8,0.42,0.05,0.0,0.0,0.0,0.0,6.295913433513554,zs1
2972,0.0,0.0,0.05,0.57,0.77,0.46,0.76,1.46,1.94,3.11,9.65,12.16,12.16,12.35,12.89,11.04,8.98,4.84,3.38,1.67,0.75,0.28,0.26,0.21,0.16,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.4611244895696789,zs3
2973,0.0,0.0,0.26,0.98,1.64,1.63,2.43,3.91,4.85,7.1,14.95,13.22,9.9,7.65,5.9,4.42,3.68,3.05,3.39,3.39,2.95,1.86,1.38,0.84,0.53,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.3495982212061389,lz3
2974,0.0,0.01,0.08,0.2,0.22,0.08,0.06,0.06,0.07,0.1,0.26,0.34,0.45,0.8,2.11,4.23,7.97,12.43,16.54,17.82,15.19,8.76,5.88,3.2,1.9,0.77,0.41,0.05,0.0,0.0,0.0,0.0,7.349996764395703,zs1
2975,0.0,0.01,0.08,0.21,0.23,0.07,0.05,0.04,0.05,0.08,0.2,0.27,0.37,0.76,2.39,5.02,9.48,13.96,17.71,17.78,13.99,7.54,4.91,2.6,1.45,0.5,0.23,0.03,0.0,0.0,0.0,0.0,9.126023141403211,zs1
2976,0.0,0.01,0.08,0.19,0.21,0.07,0.04,0.04,0.05,0.08,0.2,0.26,0.38,0.77,2.27,4.56,8.36,12.2,15.69,16.54,14.18,8.57,6.13,3.73,2.6,1.45,0.98,0.28,0.07,0.01,0.0,0.0,8.751776882026775,zs1
2977,0.0,0.01,0.08,0.19,0.22,0.07,0.04,0.03,0.05,0.08,0.2,0.24,0.33,0.66,2.0,4.13,7.81,12.2,16.45,18.4,16.27,9.51,6.12,2.92,1.43,0.41,0.15,0.01,0.0,0.0,0.0,0.0,8.852750134236375,zs1
2978,0.0,0.02,0.05,0.09,0.12,0.07,0.07,0.08,0.07,0.08,0.12,0.11,0.12,0.17,0.3,0.46,0.76,1.29,2.29,4.47,8.14,11.1,14.61,16.64,16.49,10.99,7.6,2.66,0.83,0.15,0.02,0.0,41.26701014790175,zs1
2979,0.0,0.6,1.6,3.06,6.29,8.61,11.78,13.74,10.72,8.79,8.82,4.91,3.01,2.35,2.2,2.11,2.35,2.36,2.53,2.1,1.33,0.59,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156066600404448,ks3
2980,0.0,0.02,0.04,0.06,0.08,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.05,0.09,0.15,0.27,0.52,0.93,1.7,2.9,4.55,7.93,14.4,21.06,19.48,16.45,6.66,1.97,0.32,0.03,0.0,71.08751948105669,zs1
2981,0.0,0.02,0.05,0.08,0.1,0.07,0.08,0.09,0.08,0.09,0.15,0.14,0.15,0.19,0.32,0.49,0.8,1.24,1.89,2.94,5.29,9.09,14.91,20.68,21.35,12.24,5.9,1.12,0.29,0.1,0.03,0.0,37.64218910884797,zs1
2982,0.0,0.02,0.05,0.08,0.1,0.07,0.08,0.09,0.08,0.08,0.12,0.11,0.11,0.15,0.26,0.41,0.67,1.06,1.62,2.53,4.61,8.07,13.55,19.73,21.34,13.85,8.11,2.17,0.67,0.18,0.04,0.0,46.900341305867464,zs1
2983,0.0,0.02,0.05,0.08,0.12,0.1,0.12,0.13,0.1,0.09,0.11,0.1,0.11,0.14,0.26,0.42,0.7,1.13,1.76,2.8,4.68,7.4,12.01,17.1,19.82,14.88,10.54,3.67,1.23,0.29,0.04,0.0,48.479844356960164,zs1
2984,0.0,0.01,0.11,0.3,0.4,0.28,0.31,0.29,0.25,0.3,0.57,0.66,0.97,1.85,4.35,7.07,10.74,12.33,13.95,13.34,11.38,7.44,5.76,3.65,2.28,0.94,0.41,0.06,0.01,0.0,0.0,0.0,3.4169769974266244,zs1
2985,0.0,0.01,0.13,0.36,0.51,0.35,0.38,0.35,0.32,0.47,1.0,1.1,1.52,3.05,7.81,12.46,17.67,17.3,16.3,10.11,4.58,1.53,0.9,0.62,0.44,0.2,0.2,0.14,0.11,0.06,0.01,0.0,1.6861140721366024,zs1
2986,0.0,0.01,0.13,0.37,0.52,0.35,0.38,0.33,0.28,0.38,0.83,0.91,1.23,2.65,7.76,13.45,19.78,19.26,17.15,8.68,2.94,0.79,0.51,0.48,0.36,0.13,0.13,0.09,0.07,0.04,0.01,0.0,2.7732687474701185,zs1
2987,0.0,0.04,0.13,0.26,0.4,0.38,0.49,0.54,0.4,0.35,0.45,0.36,0.32,0.38,0.71,1.71,4.24,10.14,16.61,21.63,21.56,11.69,5.55,1.33,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6.249449648772707,zs1
2988,0.0,0.01,0.08,0.19,0.27,0.22,0.24,0.21,0.14,0.12,0.17,0.15,0.17,0.24,0.48,0.98,2.21,6.12,11.93,18.52,21.35,15.87,11.14,5.2,2.54,0.93,0.46,0.05,0.0,0.0,0.0,0.0,10.061487049091328,zs1
2989,0.0,0.01,0.07,0.17,0.24,0.19,0.21,0.18,0.11,0.09,0.13,0.12,0.13,0.18,0.36,0.81,1.89,4.52,8.18,12.98,16.42,15.15,14.49,10.95,7.35,3.19,1.68,0.2,0.01,0.0,0.0,0.0,14.129521746191678,zs1
2990,0.0,0.01,0.11,0.29,0.41,0.28,0.31,0.29,0.22,0.25,0.45,0.43,0.64,1.74,5.73,10.02,14.65,14.0,13.14,10.16,8.68,6.66,5.85,3.65,1.62,0.35,0.06,0.0,0.0,0.0,0.0,0.0,1.8960721525520627,zs1
2991,0.0,0.02,0.08,0.17,0.25,0.21,0.24,0.21,0.13,0.12,0.18,0.17,0.18,0.27,0.62,1.29,2.57,4.68,7.42,11.16,14.93,14.98,15.21,11.95,7.97,3.28,1.43,0.24,0.03,0.0,0.0,0.0,8.621702808006077,zs1
2992,0.0,0.02,0.09,0.21,0.33,0.32,0.38,0.37,0.32,0.38,0.59,0.47,0.41,0.47,0.8,1.41,2.7,5.09,8.32,12.5,15.82,14.49,13.67,10.06,6.62,2.75,1.18,0.19,0.02,0.0,0.0,0.0,4.411398999627535,zs1
2993,0.0,0.01,0.07,0.15,0.23,0.2,0.22,0.2,0.12,0.11,0.15,0.12,0.12,0.17,0.36,0.84,1.95,4.42,7.59,11.43,14.39,13.86,14.25,12.29,9.47,4.56,2.22,0.45,0.05,0.0,0.0,0.0,9.392140981018605,zs1
2994,0.0,0.25,0.89,1.8,3.47,4.4,5.88,6.63,5.42,5.34,7.38,5.94,5.21,5.49,6.81,7.25,7.87,6.44,5.97,4.25,2.35,0.71,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08822386238592e-05,kz2
2995,0.0,0.23,0.79,1.7,3.7,5.02,6.07,6.27,4.95,4.75,6.51,5.32,4.79,5.18,6.55,7.04,7.7,6.43,6.15,4.81,3.31,1.58,0.84,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3539071050624e-05,kz1
2996,0.0,0.12,0.36,0.72,1.37,1.7,2.29,2.6,2.04,1.88,2.53,2.13,2.05,2.42,3.5,4.33,5.54,5.94,7.12,8.34,9.8,9.25,9.3,7.31,4.71,1.74,0.81,0.09,0.01,0.0,0.0,0.0,0.00221635524165696,zs3
2997,0.0,0.59,1.62,3.26,6.99,9.21,11.67,12.69,9.12,7.36,8.05,5.26,3.82,3.4,3.4,3.03,2.78,1.94,1.68,1.22,0.93,0.65,0.58,0.44,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.4322525692192e-05,ks3
2998,0.0,0.82,2.21,4.54,10.75,16.19,19.38,17.33,9.14,5.37,4.21,1.9,1.0,0.81,0.87,0.84,0.83,0.76,0.89,0.89,0.72,0.42,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190371457905696,ks1
2999,0.0,0.63,1.69,3.21,6.65,9.44,13.32,14.11,8.75,6.22,6.14,3.62,2.47,2.24,2.52,2.53,2.6,2.14,2.19,2.08,1.96,1.53,1.43,1.16,0.86,0.42,0.1,0.0,0.0,0.0,0.0,0.0,0.0047979047216304,ks3
3000,0.0,0.22,0.76,1.49,2.79,3.4,4.89,6.3,5.44,5.23,6.63,4.77,3.8,3.73,4.39,4.66,5.2,4.77,5.16,5.19,5.22,4.37,4.25,3.5,2.45,0.94,0.43,0.04,0.0,0.0,0.0,0.0,6.62088004653024e-05,kz2
3001,0.0,0.08,0.23,0.44,0.81,0.97,1.25,1.27,0.89,0.84,1.27,1.19,1.24,1.54,2.36,3.07,4.14,4.8,6.06,7.51,9.3,9.47,10.51,10.27,9.19,5.68,3.96,1.31,0.32,0.03,0.0,0.0,0.00079713865968048,zs2
3002,0.0,0.02,0.06,0.11,0.15,0.13,0.16,0.15,0.1,0.08,0.11,0.09,0.09,0.12,0.23,0.36,0.58,1.17,2.72,7.17,14.5,17.72,18.68,14.84,10.5,5.36,3.26,1.01,0.38,0.13,0.03,0.0,16.671491277396772,zs1
3003,0.0,0.98,2.53,4.83,10.72,16.6,22.18,18.39,7.09,2.85,1.84,0.9,0.51,0.37,0.28,0.29,0.51,1.25,2.11,2.71,2.15,0.69,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006915675906169921,ks1
3004,0.0,0.02,0.05,0.08,0.12,0.11,0.14,0.14,0.09,0.08,0.1,0.08,0.07,0.09,0.16,0.23,0.36,0.61,1.21,3.09,7.14,11.01,14.84,16.54,16.14,11.06,8.63,4.28,2.44,0.88,0.2,0.02,7.633195726746698,zs1
3005,0.0,0.02,0.05,0.08,0.11,0.08,0.1,0.1,0.07,0.07,0.09,0.06,0.06,0.08,0.13,0.2,0.33,0.86,2.18,5.42,9.79,11.24,12.36,12.18,12.76,10.78,10.26,5.91,3.18,1.19,0.24,0.01,6.723221746072747,zs1
3006,0.0,0.02,0.05,0.1,0.14,0.11,0.14,0.12,0.08,0.07,0.1,0.1,0.11,0.15,0.27,0.42,0.74,2.39,5.63,11.62,15.94,12.91,9.94,6.18,5.16,4.57,5.62,5.18,5.27,3.91,2.16,0.79,11.549305904556487,zs1
